id,plan_name,network,mvno,mno,basic_data,daily_data,data_exhaustion,voice,message,additional_call,data_sharing,roaming_support,micro_payment,is_esim,signup_minor,signup_foreigner,has_usim,has_nfc_usim,tethering_gb,tethering_status,tethering_data_unit,esim_fee,esim_fee_status,usim_delivery_fee,nfc_usim_delivery_fee,usim_delivery_fee_status,nfc_usim_delivery_fee_status,fee,original_fee,discount_fee,discount_period,post_discount_fee,agreement,agreement_period,agreement_type,num_of_signup,mvno_rating,monthly_review_score,discount_percentage,is_5g,speed_when_exhausted,has_throttled_data,basic_data_unlimited,daily_data_unlimited,basic_data_clean,daily_data_clean,has_daily_allocation,total_data,has_unlimited_data,has_unlimited_speed,any_unlimited_data,unlimited_type,unlimited_type_numeric,throttle_speed_normalized,data_sharing_numeric,roaming_support_numeric,micro_payment_numeric,is_esim_numeric,signup_minor_numeric,signup_foreigner_numeric,voice_unlimited,voice_na,voice_clean,message_unlimited,message_na,message_clean,usim_supported,usim_is_free,nfc_usim_supported,nfc_usim_is_free,esim_supported,esim_is_free,price_per_gb,price_unlimited_adjusted,monthly_price,has_agreement
29394,모두다 맘껏 7GB+(다이소 5000P),LTE,ktmmobile,KT,7.0,2.0,1Mbps,9999,9999,0.0,False,True,False,True,True,True,,,7.0,CONTACT_MOBILE_PLAN_OPERATOR,GB,2750.0,PAID,6600,8800,PAID,PAID,19800,19800,19800,0,0,False,0.0,,0,4.0,0.0,0.0,0,1.0,1,0,0,7.0,0.0,0,7.0,0,0,1,throttled_unlimited,2,0.1,0,1,0,1,1,1,1,0,3000,1,0,2000,1,0,1,0,1,0,1320.0,15840.0,19800,0
27734,[모요only] 쉐이크 LTE 7GB+_지니뮤직,LTE,쉐이크모바일,KT,7.0,2.0,1Mbps,9999,9999,300.0,True,True,True,True,False,False,,,7.0,PROVIDED,GB,2750.0,PAID,6600,0,PAID,UNSUPPORTED,9900,25300,9900,7,25300,False,0.0,,228,4.3,9.9,60.869565217391305,0,1.0,1,0,0,7.0,0.0,0,7.0,0,0,1,throttled_unlimited,2,0.1,1,1,1,1,0,0,1,0,3000,1,0,2000,1,0,0,0,1,0,1320.0,7920.0,9900,0
19978,티플 데이터마음껏10G(100분),LTE,tplus,LGU,10.0,2.0,1Mbps,100,100,0.0,False,True,False,True,True,False,,,10.0,PROVIDED,GB,2750.0,PAID,5500,8800,PAID,PAID,9910,17500,9910,6,17500,False,0.0,,1030,4.2,4.1,43.371428571428574,0,1.0,1,0,0,10.0,0.0,0,10.0,0,0,1,throttled_unlimited,2,0.1,0,1,0,1,1,0,0,0,100,0,0,100,1,0,1,0,1,0,1320.0,7928.0,9910,0
12438,5G 유심 6GB 200분,5G,헬로모바일,LGU,6.0,2.0,없음,200,100,0.0,False,True,True,False,True,True,,,6.0,PROVIDED,GB,2750.0,UNSUPPORTED,0,8800,UNSUPPORTED,PAID,9950,9950,9950,0,0,False,0.0,,56,4.1,0.0,0.0,1,0.0,0,0,0,6.0,0.0,0,6.0,0,0,0,limited,0,0.0,0,1,1,0,1,1,0,0,200,0,0,100,0,0,1,0,0,0,1658.3333333333333,18480.0,9950,0
29308,[모요only] 미 프리 7G+1M (Npay_5000)/7개월,LTE,스피츠모바일,KT,7.0,2.0,1Mbps,9999,9999,300.0,False,True,True,False,True,True,,,7.0,PROVIDED,GB,2750.0,PAID,6600,0,PAID,UNSUPPORTED,10010,21450,10010,7,21450,False,0.0,,96,0.0,0.0,53.333333333333336,0,1.0,1,0,0,7.0,0.0,0,7.0,0,0,1,throttled_unlimited,2,0.1,0,1,1,0,1,1,1,0,3000,1,0,2000,1,0,0,0,1,0,1320.0,8008.0,10010,0
23974,인스유심 스트롱 15GB+,LTE,insmobile,LGU,15.0,2.0,3Mbps,100,100,0.0,False,False,False,False,True,True,,,15.0,PROVIDED,GB,2750.0,UNSUPPORTED,0,7700,FREE_ON_ACTIVATION,PAID,13000,28500,13000,7,28500,True,100.0,day,27392,4.3,4.6,54.3859649122807,0,3.0,1,0,0,15.0,0.0,0,15.0,0,0,1,throttled_unlimited,2,0.3,0,0,0,0,1,1,0,0,100,0,0,100,1,1,1,0,0,0,1320.0,10400.0,13000,1
29475,[S] 데이터 10GB,LTE,mobing,SKT,10.0,2.0,없음,9999,200,60.0,False,True,False,True,True,False,,,0.0,NOT_PROVIDED,GB,2750.0,PAID,2200,6600,PAID,PAID,9900,26400,9900,24,26400,False,0.0,,0,4.3,0.0,62.5,0,0.0,0,0,0,10.0,0.0,0,10.0,0,0,0,limited,0,0.0,0,1,0,1,1,0,1,0,3000,0,0,200,1,0,1,0,1,0,990.0,18480.0,9900,0
23150,[L] 핀다이렉트Z Mini,LTE,핀다이렉트,LGU,7.0,0.0,1Mbps,9999,9999,0.0,False,True,False,False,False,False,,,0.0,CONTACT_MOBILE_PLAN_OPERATOR,GB,2750.0,PAID,6600,8800,PAID,PAID,10000,19350,10000,7,19350,False,0.0,,103,4.2,9.9,48.320413436692505,0,1.0,1,0,0,7.0,0.0,0,7.0,0,0,1,throttled_unlimited,2,0.1,0,1,0,0,0,0,1,0,3000,1,0,2000,1,0,1,0,1,0,1320.0,8000.0,10000,0
23989,The 완전마음껏7G＋(예스24 e북무료),LTE,tplus,LGU,7.0,2.0,1Mbps,9999,9999,0.0,False,True,False,True,True,False,,,7.0,PROVIDED,GB,2750.0,PAID,5500,8800,PAID,PAID,10010,22000,10010,7,22000,False,0.0,,157,4.2,4.1,54.5,0,1.0,1,0,0,7.0,0.0,0,7.0,0,0,1,throttled_unlimited,2,0.1,0,1,0,1,1,0,1,0,3000,1,0,2000,1,0,1,0,1,0,1320.0,8008.0,10010,0
25279,스위트 7GB+(지니뮤직) (+10GB 24개월간 추가 제공),LTE,smartel,KT,7.0,2.0,1Mbps,9999,9999,300.0,False,False,False,True,True,True,,,7.0,PROVIDED,GB,2750.0,PAID,2200,4400,PAID,PAID,10100,27500,10100,7,27500,False,0.0,,231,4.2,9.9,63.27272727272727,0,1.0,1,0,0,7.0,0.0,0,7.0,0,0,1,throttled_unlimited,2,0.1,0,0,0,1,1,1,1,0,3000,1,0,2000,1,0,1,0,1,0,1320.0,8080.0,10100,0
